county_code,sector_desc,week_ending,county_ansi,state_ansi,CV (%),reference_period_desc,Value,state_name,end_code,freq_desc,agg_level_desc,short_desc,asd_code,class_desc,domain_desc,congr_district_code,watershed_code,util_practice_desc,state_fips_code,country_name,prodn_practice_desc,watershed_desc,region_desc,domaincat_desc,year,statisticcat_desc,zip_5,asd_desc,source_desc,commodity_desc,unit_desc,begin_code,state_alpha,country_code,location_desc,load_time,group_desc,county_name
141,ECONOMICS,,141,21,13.1,YEAR,328,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,20,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,MIDWESTERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, MIDWESTERN, LOGAN",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,LOGAN
149,ECONOMICS,,149,21,13.1,YEAR,119,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,20,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,MIDWESTERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, MIDWESTERN, MCLEAN",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,MCLEAN
177,ECONOMICS,,177,21,13.1,YEAR,169,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,20,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,MIDWESTERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, MIDWESTERN, MUHLENBERG",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,MUHLENBERG
183,ECONOMICS,,183,21,13.1,YEAR,253,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,20,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,MIDWESTERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, MIDWESTERN, OHIO",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,OHIO
213,ECONOMICS,,213,21,13.1,YEAR,156,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,20,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,MIDWESTERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, MIDWESTERN, SIMPSON",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,SIMPSON
219,ECONOMICS,,219,21,13.1,YEAR,143,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,20,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,MIDWESTERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, MIDWESTERN, TODD",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,TODD
225,ECONOMICS,,225,21,13.1,YEAR,95,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,20,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,MIDWESTERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, MIDWESTERN, UNION",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,UNION
233,ECONOMICS,,233,21,13.1,YEAR,141,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,20,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,MIDWESTERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, MIDWESTERN, WEBSTER",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,WEBSTER
001,ECONOMICS,,001,21,13.1,YEAR,367,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, ADAIR",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,ADAIR
003,ECONOMICS,,003,21,13.1,YEAR,273,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, ALLEN",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,ALLEN
009,ECONOMICS,,009,21,13.1,YEAR,560,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, BARREN",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,BARREN
027,ECONOMICS,,027,21,13.1,YEAR,383,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, BRECKINRIDGE",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,BRECKINRIDGE
029,ECONOMICS,,029,21,13.1,YEAR,246,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, BULLITT",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,BULLITT
031,ECONOMICS,,031,21,13.1,YEAR,187,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, BUTLER",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,BUTLER
045,ECONOMICS,,045,21,13.1,YEAR,273,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, CASEY",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,CASEY
053,ECONOMICS,,053,21,13.1,YEAR,133,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, CLINTON",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,CLINTON
057,ECONOMICS,,057,21,13.1,YEAR,108,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, CUMBERLAND",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,CUMBERLAND
061,ECONOMICS,,061,21,13.1,YEAR,202,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, EDMONSON",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,EDMONSON
085,ECONOMICS,,085,21,13.1,YEAR,375,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, GRAYSON",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,GRAYSON
087,ECONOMICS,,087,21,13.1,YEAR,272,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, GREEN",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,GREEN
093,ECONOMICS,,093,21,13.1,YEAR,534,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, HARDIN",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,HARDIN
099,ECONOMICS,,099,21,13.1,YEAR,478,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, HART",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,HART
111,ECONOMICS,,111,21,13.1,YEAR,136,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, JEFFERSON",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,JEFFERSON
123,ECONOMICS,,123,21,13.1,YEAR,300,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, LARUE",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,LARUE
155,ECONOMICS,,155,21,13.1,YEAR,283,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, MARION",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,MARION
163,ECONOMICS,,163,21,13.1,YEAR,342,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, MEADE",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,MEADE
169,ECONOMICS,,169,21,13.1,YEAR,272,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, METCALFE",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,METCALFE
171,ECONOMICS,,171,21,13.1,YEAR,142,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, MONROE",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,MONROE
179,ECONOMICS,,179,21,13.1,YEAR,564,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, NELSON",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,NELSON
207,ECONOMICS,,207,21,13.1,YEAR,254,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, RUSSELL",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,RUSSELL
217,ECONOMICS,,217,21,13.1,YEAR,279,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, TAYLOR",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,TAYLOR
227,ECONOMICS,,227,21,13.1,YEAR,642,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,30,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,CENTRAL,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, CENTRAL, WARREN",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,WARREN
015,ECONOMICS,,015,21,13.1,YEAR,349,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,40,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,NORTHERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, NORTHERN, BOONE",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,BOONE
023,ECONOMICS,,023,21,13.1,YEAR,144,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,40,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,NORTHERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, NORTHERN, BRACKEN",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,BRACKEN
037,ECONOMICS,,037,21,13.1,YEAR,239,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,40,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,NORTHERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, NORTHERN, CAMPBELL",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,CAMPBELL
041,ECONOMICS,,041,21,13.1,YEAR,34,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,40,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,NORTHERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, NORTHERN, CARROLL",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,CARROLL
077,ECONOMICS,,077,21,13.1,YEAR,57,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,40,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,NORTHERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, NORTHERN, GALLATIN",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,GALLATIN
081,ECONOMICS,,081,21,13.1,YEAR,290,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,40,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,NORTHERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, NORTHERN, GRANT",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,GRANT
103,ECONOMICS,,103,21,13.1,YEAR,193,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,40,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,NORTHERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, NORTHERN, HENRY",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,HENRY
117,ECONOMICS,,117,21,13.1,YEAR,232,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,40,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,NORTHERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, NORTHERN, KENTON",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,KENTON
185,ECONOMICS,,185,21,13.1,YEAR,214,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,40,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,NORTHERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, NORTHERN, OLDHAM",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,OLDHAM
187,ECONOMICS,,187,21,13.1,YEAR,161,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,40,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,NORTHERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, NORTHERN, OWEN",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,OWEN
191,ECONOMICS,,191,21,13.1,YEAR,320,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,40,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,NORTHERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, NORTHERN, PENDLETON",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,PENDLETON
223,ECONOMICS,,223,21,13.1,YEAR,139,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,40,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,NORTHERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, NORTHERN, TRIMBLE",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,TRIMBLE
005,ECONOMICS,,005,21,13.1,YEAR,339,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, ANDERSON",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,ANDERSON
011,ECONOMICS,,011,21,13.1,YEAR,178,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, BATH",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,BATH
017,ECONOMICS,,017,21,13.1,YEAR,292,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, BOURBON",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,BOURBON
021,ECONOMICS,,021,21,13.1,YEAR,197,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,50,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (10.0 TO 49.9 ACRES),2022,OPERATIONS,,BLUEGRASS,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, BLUEGRASS, BOYLE",2024-07-02 12:00:00.000,FARMS & LAND & ASSETS,BOYLE
